,y,d,edl,fdl,ecs,mop,fdi,erg,int,popd,urb,gee,sis,tis,edu,tech,inf,year,id,aipat,gpat
38,0.44369079,0.713292241,10.85363865,2.255100571,63.62011994,0.315282171,0.0204984,36.42,12.79385948,3.33220458,0.362068951,0.01246048,32.51,44.52,0.094793319,0.002072456,1.080281943,2019,6,0.693147182,1.609437943
39,0.483859437,0.710364699,10.94401169,2.330210984,64.63303942,0.239313501,0.021172633,36.19,12.97154045,3.33220458,0.364161849,0.014159292,29.41,45.31,0.098489849,0.004298385,1.161823227,2020,6,0.693147182,1.609437943
40,0.34463889,0.0,9.330698013,1.344373436,84.84111204,0.023070243,0.006303072,88.87,11.03143215,4.369447708,0.3892968,0.007113355,40.61,37.03,0.211149416,0.009529874,0.804568002,2007,8,0.0,0.0
41,0.363104687,0.0,9.569901466,1.33365919,79.08909882,0.027510815,0.00633303,88.82,11.2707901,4.369447708,0.389354348,0.007144503,39.2,38.77,0.192708781,0.006335015,0.901444064,2008,8,0.0,0.0
42,0.34395154,0.0,9.764455795,1.214178863,79.52347446,0.01587496,0.012569288,88.97,11.62997913,4.369447708,0.38883692,0.004883342,42.06,38.2,0.164438048,0.005231767,0.986320567,2009,8,0.0,0.0
43,0.333319473,0.190567464,9.997570038,1.119953448,79.74930892,0.012391534,0.011784806,88.51,11.99937439,4.369447708,0.389853925,0.004775342,45.26,36.0,0.158966508,0.005083048,0.674560998,2010,8,0.0,0.0
44,0.336139915,0.190567464,10.21734905,1.041800064,81.47851465,0.014025737,0.010180102,89.88,12.09906101,4.369447708,0.390123457,0.007397737,48.76,33.07,0.155231654,0.00466585,0.621175252,2011,8,0.693147182,0.0
45,0.326395405,0.265920073,10.3279705,1.156119725,88.32483724,0.018244181,0.010430228,85.85,12.34583473,4.356709003,0.395000011,0.003694297,47.28,34.75,0.205666548,0.004297596,0.709396594,2012,8,0.693147182,0.0
46,0.340558907,0.0,10.45711422,1.27375588,91.23327586,0.010973977,0.011167194,95.1,12.42921638,4.343805313,0.396785527,0.008897214,47.37,35.93,0.164740316,0.004554669,0.693507577,2013,8,0.693147182,0.0
47,0.353408654,0.0,10.4512043,1.484642174,93.27608663,0.011888006,0.012720118,94.16,12.54254532,4.343805313,0.39939332,0.007758621,46.47,36.82,0.145610809,0.004629351,0.855659679,2014,8,0.0,0.0
48,0.332289367,0.302042276,10.47928619,1.794898598,95.23987625,0.010970524,0.014160023,70.4,12.50617695,4.330733299,0.401688099,0.011298132,45.53,37.58,0.142264261,0.00465054,0.943205358,2015,8,0.0,0.0
49,0.365828227,0.302042276,10.48826981,2.06191026,95.24436071,0.012499272,0.016613833,99.87,12.42921638,4.330733299,0.409326434,0.014792145,44.6,39.73,0.134645449,0.00422079,1.041278649,2016,8,0.693147182,0.0
50,0.337641477,0.853311956,10.37872791,2.45192142,95.24436071,0.011932761,0.008852451,98.65,12.61153793,4.330733299,0.413612574,0.019554956,38.77,43.725,0.119289557,0.003085593,1.221656711,2017,8,0.693147182,0.0
51,0.349150412,0.740029573,10.36876106,2.601339706,98.32445835,0.01136625,0.001091069,77.94,12.79385948,4.330733299,0.415789485,0.016874789,32.94,47.72,0.105006348,0.004703639,1.429881744,2018,8,1.609437943,0.0
52,0.362793781,0.876886487,10.16508198,3.338748374,97.88058448,0.015812398,0.000173865,94.0,12.84792614,4.330733299,0.417989433,0.011320755,16.34,58.33,0.114592975,0.003912997,1.903105691,2019,8,1.386294365,0.0
53,0.405413584,0.721338451,10.21207428,3.38448,96.83996833,0.030333529,0.001017058,87.2,12.98310089,4.330733299,0.4224599,0.018002572,16.27,55.29,0.115713172,0.002876982,1.971419608,2020,8,1.386294365,0.0
54,0.324552812,0.0,9.81317997,1.658600485,97.2437568,0.062948149,0.023258504,52.63,11.03156185,4.304065228,0.638854682,0.004258717,54.43,31.65,0.170892988,0.004990986,0.892230566,2007,9,0.0,0.0
55,0.347775274,0.0,10.05013847,1.507823238,96.09495649,0.049833344,0.021703669,52.59,11.33049202,4.304065228,0.640037,0.005193962,56.12,32.07,0.152522535,0.005201014,0.999545195,2008,9,0.0,0.0
56,0.326032546,0.0,10.2217598,1.570026817,96.15149382,0.033776248,0.011703123,52.78,11.66479683,4.304065228,0.639839649,0.007572479,56.51,32.67,0.150225219,0.003647209,1.14034553,2009,9,0.0,0.0
57,0.337984914,0.0,10.42001724,1.422326724,95.94965169,0.036522453,0.02106175,51.9,11.91839027,4.304065228,0.644910634,0.005423729,60.09,29.74,0.117106009,0.005206954,0.799153675,2010,9,0.0,0.0
58,0.331980874,0.0,10.62922287,1.332136885,95.61768652,0.033558319,0.018665387,56.0,11.93031883,4.304065228,0.645914376,0.005508919,59.72,31.17,0.116343079,0.003845994,0.771384491,2011,9,0.0,0.0
59,0.357441903,0.0,10.8229332,1.234876704,95.23622089,0.032822936,0.008219723,39.71,12.10071182,4.290459633,0.648944497,0.007114625,60.38,31.28,0.172751795,0.004961708,0.781051387,2012,9,0.0,0.0
60,0.348764918,0.0,10.87885857,1.334204663,93.7427838,0.027007952,0.01924674,63.6,12.10071182,4.290459633,0.653029084,0.00819836,59.45,31.77,0.163738145,0.008848996,0.752037981,2013,9,0.0,0.0
61,0.410539183,0.190567464,10.88369179,1.428333118,93.93560504,0.02882788,0.021804433,52.4,12.20607281,4.276666164,0.657165468,0.010200675,59.08,32.05,0.14936287,0.010549342,0.830463969,2014,9,0.0,0.0
62,0.401993646,0.190567464,10.88060951,1.570262961,93.42625009,0.028244082,0.025004821,46.56,12.20607281,4.262680054,0.662040353,0.013333333,56.71,33.96,0.131558803,0.005081632,0.944519507,2015,9,0.0,0.0
63,0.437848239,0.258473456,10.9404192,1.858724423,90.73189131,0.030634943,0.028471456,88.37,12.20607281,4.262680054,0.680327892,0.013265532,54.43,37.15,0.12471128,0.006417548,0.951330581,2016,9,0.0,0.0
64,0.433596009,0.722073793,10.91053295,1.861356211,90.73189131,0.027815395,0.014244228,64.43,12.38839436,4.262680054,0.691666663,0.020021299,49.77,42.005,0.115805896,0.004164502,1.021809655,2017,9,0.0,0.0
65,0.458184486,0.555022717,10.93366051,1.840642856,97.74135499,0.024995848,1.70008e-05,58.23,12.54254532,4.262680054,0.703389823,0.013481829,45.11,46.86,0.102035852,0.002687187,1.09600748,2018,9,1.386294365,0.0
66,0.452665943,0.752579689,10.68610954,2.571394892,97.28047376,0.040614931,0.020200136,62.0,12.64432716,4.262680054,0.709401727,0.013595533,27.76,61.52,0.106148119,0.002393992,1.486244597,2019,9,1.386294365,0.0
67,0.433674904,0.27569738,10.69242191,2.832413163,97.13203547,0.020379175,0.040418039,61.32,12.73670101,4.262680054,0.721739113,0.010081087,25.74,61.69,0.109816057,0.002230508,1.547658153,2020,9,1.386294365,0.0
68,0.356424265,0.0,9.381601334,1.32559008,96.80592097,0.164408058,0.002745936,43.43,10.6235199,4.418840408,0.425314724,0.003960396,55.57,31.56,0.268933882,0.006757305,0.438330572,2007,10,0.0,0.0
69,0.356178986,0.0,9.543521881,1.494160269,96.49147563,0.137441526,0.00378353,43.76,10.90338421,4.43081665,0.421206325,0.007352941,56.4,31.2,0.258653898,0.00657199,0.454780614,2008,10,0.0,0.0
70,0.353210706,0.190567464,9.6241045,1.802087656,93.80174514,0.090906271,0.004922996,44.33,11.04731178,4.442651272,0.41771093,0.005004843,55.26,32.35,0.223538867,0.005088174,0.558860232,2009,10,0.0,0.0
71,0.345519644,0.442483932,9.780189514,1.719522557,93.31401679,0.099490239,0.005424604,45.31,11.23146439,4.442651272,0.415765852,0.004305149,54.99,32.91,0.21304255,0.004102224,0.607721319,2010,10,0.0,0.693147182
72,0.345565429,0.523337543,9.935955048,1.646308896,91.9007804,0.164397594,0.00528493,47.0,11.44464684,4.442651272,0.418060213,0.00549113,57.43,31.39,0.200631657,0.006258522,0.589074052,2011,10,0.0,0.693147182
73,0.357119372,0.570693314,10.13753128,1.718578558,91.42933947,0.076827181,0.000349267,50.0,11.62357235,4.418840408,0.426863968,0.00587792,57.31,31.49,0.206361993,0.005917123,0.73976491,2012,10,0.0,0.693147182
74,0.355514578,0.374302536,10.17255974,1.843158335,89.65708061,0.104403439,0.001311788,55.99,11.77528954,4.43081665,0.423728824,0.005713296,54.63,33.86,0.187006468,0.005629568,0.75979509,2013,10,0.0,0.0
75,0.357739933,0.211046383,10.17252159,2.20327927,88.98671562,0.101290472,0.00236394,74.0,11.98292923,4.43081665,0.421585172,0.004942059,50.4,36.97,0.192517393,0.007221784,0.957111739,2014,10,0.0,0.0
76,0.360668164,0.231448248,10.14289761,2.634191615,91.52108833,0.036533311,0.003533885,74.19,12.10071182,4.454347134,0.414914817,0.00533049,44.73,41.68,0.198718292,0.004858754,1.092541153,2015,10,0.0,0.0
77,0.389418299,0.0,10.15863323,2.862067328,90.02001163,0.067828864,0.004814649,76.7,12.34583473,4.454347134,0.412087917,0.00397855,40.28,45.71,0.181180377,0.005430161,1.194870519,2016,10,0.0,0.0
78,0.473565044,0.0,10.17160416,2.78655235,90.02001163,0.11969264,0.005914736,76.0,12.73670101,4.465908051,0.412087917,0.006750537,41.025,45.2,0.184700734,0.004798541,1.221005167,2017,10,0.0,0.0
79,0.367281116,0.711124539,10.39513016,3.298073441,97.77881957,0.131934165,0.008563942,76.1,13.23569202,4.477336884,0.415512472,0.00938233,34.25,45.53,0.184991449,0.005484624,1.497095976,2020,10,1.098612309,0.0
80,0.251319869,0.0,9.188197136,1.319941762,98.13397783,0.095452957,0.002200757,152.56,11.51699734,4.663439274,0.290230632,0.014976918,50.37,27.48,0.205975965,0.004554707,0.838168861,2007,11,0.0,0.0
81,0.264035359,0.0,9.214033127,1.302087082,98.19823697,0.081626949,0.007383317,125.94,11.799119,4.68213129,0.285444856,0.014342745,52.28,26.56,0.213017542,0.004464545,0.781889195,2008,11,0.0,0.0
82,0.26775636,0.0,9.427305222,1.419621609,98.16541005,0.056170303,0.002948948,103.95,12.60814857,4.700480461,0.281004578,0.013708571,49.86,30.1,0.193671184,0.004990059,1.065626477,2009,11,0.0,0.0
83,0.272387516,0.0,9.668524742,1.601865709,98.42528017,0.047349863,0.002596044,85.79,12.27711296,4.727387905,0.276120514,0.013074398,54.14,27.26,0.1948577,0.004862218,1.135226335,2010,11,0.0,0.0
84,0.267075963,0.190567464,9.845170021,1.567382376,97.97675691,0.042180052,0.001557889,70.81,12.48388577,4.663439274,0.290682584,0.011898323,54.49,26.38,0.200283603,0.006944423,1.002818921,2011,11,0.0,0.0
85,0.26949652,0.190567464,9.977620125,1.578238219,97.24709102,0.042515093,0.000841676,58.43,12.50617695,4.727387905,0.274106711,0.011922504,54.84,27.0,0.237623615,0.011911993,1.2140179,2012,11,0.0,0.0
86,0.303466138,0.870745897,10.33789635,1.729176834,99.20145915,0.123908046,0.000178231,29.06,12.94801044,4.744932175,0.268585145,0.012156238,53.37,30.27,0.193673615,0.007205155,0.952520548,2016,11,0.693147182,0.0
87,0.362269809,0.911733747,10.5315361,1.883910427,99.20145915,0.138379308,0.00363481,23.85,13.19932461,4.762174129,0.267942578,0.010762174,50.625,32.9,0.184557138,0.008558826,0.960901279,2017,11,0.693147182,0.0
88,0.30464328,0.925494015,10.3787899,1.943118266,76.6926965,0.184630394,8.21008e-05,17.32,13.51440525,4.770684719,0.266033262,0.008154944,47.88,35.53,0.179930554,0.006203442,0.968837156,2018,11,0.693147182,0.0
89,0.327892346,0.583590567,10.43980503,1.994438553,68.99539927,0.208113037,0.002830688,13.6,13.8737793,4.787491798,0.264775425,0.006466513,40.41,40.08,0.169147123,0.004634288,0.937560493,2019,11,0.0,0.693147182
90,0.324440033,0.689067066,10.52760601,2.132327886,67.89590105,0.249654798,0.005262652,11.99,13.95961094,4.795790672,0.264775425,0.005401235,39.81,40.7,0.165314597,0.004508902,0.913643628,2020,11,0.0,0.693147182
91,0.389559458,0.614542484,9.458605766,1.666938004,67.01142815,0.059425332,0.0374132,97.3,11.86005497,6.391917229,0.447546929,0.001943425,39.14,40.75,0.166465455,0.006352727,0.482300168,2007,12,1.609437943,0.0
92,0.400995463,0.818874359,9.52017498,1.602246327,62.88906311,0.056300716,0.033128735,97.3,12.03112411,6.400257587,0.443749815,0.008918821,39.62,39.8,0.16551086,0.027205385,0.520485615,2008,12,1.386294365,0.0
93,0.418679415,0.923195541,9.602584839,1.712162673,61.41858282,0.049388271,0.030900086,97.3,11.98042583,6.406879902,0.440882862,0.005382131,44.44,35.94,0.153699634,0.027088396,0.668522253,2009,12,0.693147182,0.693147182
94,0.272741759,0.338557363,10.99740505,1.225799019,83.7234002,0.109618733,0.036648926,49.17,12.03584194,4.343805313,0.708294511,0.005309063,51.48,44.99,0.130843989,0.014602324,0.66160444,2007,13,0.0,0.693147182
95,0.310601761,0.555198371,11.15630722,1.041605649,73.38085503,0.092308861,0.032160479,49.12,12.07024193,4.356709003,0.698016167,0.010207057,57.04,40.0,0.120291366,0.013641875,0.646589513,2008,13,0.0,0.693147182
96,0.360844234,0.578366578,11.35015965,1.006185362,80.7134858,0.040427916,0.029890377,49.03,12.2059679,4.369447708,0.692199111,0.00611424,54.18,43.26,0.122689113,0.013924385,0.69174658,2009,13,0.0,0.0
97,0.372988967,0.627855957,11.45390797,1.114634165,82.92378959,0.053726361,0.030260158,48.84,12.32018661,4.369447708,0.691537738,0.006883136,54.11,43.19,0.137400792,0.014259737,0.731670507,2010,13,0.693147182,0.0
98,0.359722435,0.428515404,11.62957001,1.088901777,84.82001935,0.059510834,0.026648406,48.46,12.34292603,4.382026672,0.685302079,0.01010101,55.41,41.93,0.145369726,0.014548355,0.718905337,2011,13,0.693147182,0.693147182
99,0.399597763,0.72495544,11.74172497,1.026428375,87.21942186,0.038876546,0.025271921,47.71,12.34583473,4.382026672,0.680089474,0.006507177,55.3,42.07,0.138700697,0.013122467,0.739975627,2012,13,0.693147182,0.693147182
100,0.444506317,1.101654172,11.78047657,1.190129774,86.88328936,0.030491773,0.01890321,66.13,12.94801044,4.394449234,0.679481447,0.011782477,49.29,47.94,0.120352116,0.014574324,0.946168698,2014,13,1.609437943,2.197224617
101,0.503183874,1.049548864,11.79247189,1.317117786,87.62957932,0.025988412,0.013791932,72.11,12.82125854,4.394449234,0.678995788,0.008010195,48.38,48.91,0.12729055,0.013723212,0.693971542,2015,13,1.791759491,2.397895336
102,0.656613245,1.246636868,11.82056427,1.458011289,85.06097458,0.029556597,0.017351835,44.72,13.06048775,4.394449234,0.678571403,0.010937038,47.11,50.43,0.128913022,0.014085442,0.764244822,2016,13,2.197224617,2.564949274
103,0.717247806,1.319258332,11.68855762,2.008088606,85.06097458,0.043208777,0.010661391,48.54,13.27078342,4.406719208,0.678571403,0.008932494,44.1,53.125,0.152939549,0.0118561,0.976246924,2017,13,2.197224617,2.995732307
104,0.595559603,1.718585491,11.53643703,2.294123871,77.76856609,0.056860956,0.003970947,40.94,13.44444656,4.406719208,0.678571403,0.014065085,41.09,55.82,0.149528544,0.013241534,1.254026066,2018,13,2.197224617,3.135494232
105,0.547032684,1.791175961,11.44929314,2.317851769,76.84280575,0.070057074,0.004600695,42.32,13.51440525,4.418840408,0.675555527,0.009036584,39.3,57.17,0.145902623,0.011742766,1.501298563,2019,13,1.791759491,2.995732307
106,0.575975199,1.406375289,11.54198933,2.123514675,77.25514714,0.056781485,0.004575383,45.66,13.58609772,4.418840408,0.677060127,0.008689356,41.37,54.86,0.141170696,0.010961794,1.595775745,2020,13,1.098612309,2.484906673
107,0.242369964,0.381134927,9.644652367,1.498083369,69.33733031,0.091267606,0.003282105,49.28,11.7691164,5.332718849,0.419131488,0.00646287,59.21,30.33,0.250754362,0.011625388,0.543532445,2007,14,0.0,0.0
108,0.252352999,0.381134927,9.851773262,1.414034198,69.09230782,0.045011313,0.003286442,49.28,12.63134003,5.337538242,0.418044716,0.007692308,60.31,28.73,0.243245362,0.010354654,0.631632753,2008,14,0.0,0.693147182
109,0.258124959,0.561202705,9.977016449,1.836345287,65.61918571,0.038724843,0.003048934,49.27,12.66089916,5.34233427,0.417128682,0.003772229,60.89,28.55,0.212918129,0.008813374,0.792418209,2009,14,0.0,0.693147182
110,0.260366625,0.471193552,10.17060947,1.550799619,63.85971365,0.041559927,0.001460579,49.39,12.48861694,5.34710741,0.414600223,0.005023256,62.95,26.38,0.197566148,0.009561507,0.855681853,2010,14,0.0,1.098612309
111,0.279106098,0.398248971,10.36024761,1.480463652,66.98100808,0.045192791,0.003019686,48.25,12.5964241,5.356586456,0.412317336,0.008337676,63.73,25.34,0.229181032,0.007831485,0.780802414,2011,14,0.693147182,0.693147182
112,0.300394212,0.938990533,11.12233925,2.367403557,90.13176446,0.034885375,0.00398528,51.22,14.11561489,5.370637894,0.421333343,0.006837607,55.38,35.62,0.182464855,0.014856736,2.367239701,2020,14,1.386294365,0.693147182
113,0.192795894,0.851413965,9.449593544,1.675176681,85.12082007,0.173718993,0.009636187,73.07,12.75865841,6.30261898,0.485121459,0.007355457,49.68,34.65,0.222152724,0.004754115,0.473180418,2007,15,0.693147182,1.945910096
114,0.198855592,0.903883934,9.583144188,1.692103187,87.58617163,0.201397956,0.023468275,73.07,13.28920746,6.318968296,0.477345794,0.010151312,48.3,36.07,0.237558388,0.005437257,0.508997093,2008,15,0.0,2.079441547
115,0.213108947,1.082248211,9.665864944,2.418427189,86.18901434,0.158038331,0.016772649,73.08,13.46234417,6.329720974,0.4717471,0.010960249,50.37,34.29,0.22647737,0.004491006,0.653426588,2009,15,1.098612309,2.079441547
116,0.22192258,1.192528486,9.822874069,1.958132468,81.46952413,0.193434096,0.015666623,72.99,13.77055073,6.335054398,0.469418854,0.007402741,51.6,33.59,0.20527853,0.008072757,0.717986197,2010,15,2.397895336,2.197224617
117,0.439101229,0.0,8.799360275,1.899335439,94.96761128,0.063331584,0.003029838,86.07,10.64977264,4.828313828,0.499147803,0.00628053,28.05,39.66,0.203338625,0.005965361,0.63704482,2007,16,0.0,0.0
118,0.479683737,0.0,8.974365234,1.781657885,91.19130382,0.043732209,0.003346396,75.43,10.69294453,4.836281776,0.495528162,0.006728496,28.54,39.66,0.199098638,0.004624006,0.65975967,2008,16,0.0,0.0
119,0.447132024,0.0,9.101863861,1.876115361,93.2398729,0.032060193,0.005704452,88.98,10.93898296,4.84418726,0.491547763,0.003904725,28.55,38.83,0.211086961,0.005442655,0.766234493,2009,16,0.0,0.0
120,0.430768301,0.0,9.256174088,2.206387754,93.10866321,0.05039388,0.008731099,72.36,11.01374817,4.85981226,0.486743182,0.004092527,30.87,38.85,0.21030991,0.005422619,0.811243193,2010,16,0.0,0.0
121,0.37686742,0.190567464,9.4497509,2.143916175,93.04017685,0.038593765,0.010571863,93.72,11.65108585,4.85981226,0.483870953,0.00689331,32.11,36.88,0.182741689,0.006629573,0.833094579,2011,16,0.0,0.0
122,0.363954993,0.190567464,9.641927719,2.039803937,92.47279169,0.023957807,0.011817026,67.8,11.77528954,4.867534637,0.481220663,0.008693132,34.34,36.7,0.203344887,0.005780126,0.57090126,2012,16,0.0,0.0
123,0.415755155,0.302042276,10.07289314,2.584298841,97.38119111,0.028804686,0.001308123,84.78,12.54254532,4.88280201,0.471264362,0.007385265,34.89,40.44,0.186282808,0.004474929,1.087933557,2016,16,0.0,0.0
